activityId,workerId,date,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating,marker
5dfd91e9f5d5640002750994,5dd07e89596a5300027525f6,2019-12-28,AMABENE (CÂMARA FRIA),Condor - Curitiba - Sítio Cercado,0,6,0,0.0,1.0,6,25.0,4,,ok
5e0034ddbf80620002bf7da6,5dd0aa510ab3830002cda43b,2019-12-30,AMABENE (CÂMARA FRIA),Condor - Curitiba - Sítio Cercado,1,1,1,0.17,0.17,6,8.0,5,,ok
5dfcc44c8a5d0a000275964e,5de7e593d0943c000243b8d8,2019-12-26,AMABENE (CÂMARA FRIA),Condor - Curitiba - Nilo Peçanha,1,2,1,0.17,0.33,6,56.0,12,,ok
5e042978ad485f0002792e6a,5d434aef4cb39500023ccdfc,2020-01-02,AMABENE (CÂMARA FRIA),Condor - Curitiba - Nilo Peçanha,1,6,1,0.17,1.0,6,,8,,ok
5e06cc6e5e9e780002d72bc2,5de7e593d0943c000243b8d8,2020-01-04,AMABENE (CÂMARA FRIA),Condor - Curitiba - Nilo Peçanha,2,2,2,0.33,0.33,6,17.0,6,,ok
5dfcc446b84d840002c62a50,5dae645a554d5300020e450d,2019-12-23,AMABENE (CÂMARA FRIA),Condor - Curitiba - Água Verde,0,3,0,0.0,0.5,6,17.0,4,,ok
5dfcc446b84d840002c62a55,5dae645a554d5300020e450d,2019-12-26,AMABENE (CÂMARA FRIA),Condor - Curitiba - Água Verde,0,3,0,0.0,0.5,6,21.0,3,,ok
5e06cc660a401c0002b5e600,5de3d6c048d3f900024ea7e3,2020-01-04,AMABENE (CÂMARA FRIA),Condor - Curitiba - Água Verde,1,4,2,0.17,0.67,6,121.0,7,,ok
5dfd91e421a175000292954e,5d9f89dd18bb460002151a1f,2019-12-28,AMABENE (CÂMARA FRIA),Condor -  Araucária - Bairro Costeira,0,2,0,0.0,0.33,6,19.0,4,,ok
5dfd91e4942efd0002fc9141,5de7e593d0943c000243b8d8,2019-12-28,AMABENE (CÂMARA FRIA),Condor - Curitiba - Cajuru,1,2,2,0.17,0.33,6,41.0,8,,ok
5e04297895492300020b44f4,5de7e593d0943c000243b8d8,2020-01-02,AMABENE (CÂMARA FRIA),Condor - Curitiba - Cajuru,2,3,2,0.33,0.5,6,13.0,8,,ok
5dfcc443c569b10002fef4b8,5d55d5b2bb4e0f0002312e00,2019-12-26,AMABENE (CÂMARA FRIA),Condor - Araucária - BR,0,6,0,0.0,1.0,6,7.0,8,,ok
5dfd91e8942efd0002fc9150,5dbc21b2e883f000021556ce,2019-12-28,AMABENE (CÂMARA FRIA),Condor - Araucária - BR,1,1,1,0.17,0.17,6,73.0,6,,ok
5e0034dc6337f70002c63e7b,5dbc21b2e883f000021556ce,2019-12-30,AMABENE (CÂMARA FRIA),Condor - Araucária - BR,1,1,1,0.17,0.17,6,64.0,6,,ok
5e06cc74525fda00023ee920,5dbc21b2e883f000021556ce,2020-01-04,AMABENE (CÂMARA FRIA),Condor - Araucária - BR,0,1,1,0.0,0.17,6,139.0,6,,ok
5dfcc441b84d840002c62a34,5deee97958109800027a8196,2019-12-26,AMABENE (CÂMARA FRIA),Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,6,4.0,6,,ok
5e04297fb348c20002848ed0,5de7e593d0943c000243b8d8,2020-01-02,AMABENE (CÂMARA FRIA),Condor - Curitiba - Santa Cândida,0,6,0,0.0,1.0,6,36.0,6,,ok
5e06cc769eafbf000298a374,5defdd396c712800026eeb02,2020-01-04,AMABENE (CÂMARA FRIA),Condor - Curitiba - Santa Cândida,1,6,1,0.17,1.0,6,43.0,6,,ok
5dfcc44be7d789000201d46d,5d90066411c9fd0002e7e431,2019-12-26,AMABENE (CÂMARA FRIA),Condor - Curitiba - Ahú,6,5,6,1.0,0.83,6,31.0,4,,ok
5e0034d3513ecb0002aa2692,5defdd396c712800026eeb02,2019-12-30,AMABENE (CÂMARA FRIA),Condor - Curitiba - Ahú,6,6,6,1.0,1.0,6,20.0,2,,ok
5e0429681bec4a000254f094,5dea5a8b495b9d000273b486,2020-01-02,AMABENE (CÂMARA FRIA),Condor - Curitiba - Ahú,6,6,6,1.0,1.0,6,19.0,4,,ok
5e06cc6055ba14000218da04,5dfc41c60c86380002cc5e8b,2020-01-04,AMABENE (CÂMARA FRIA),Condor - Curitiba - Ahú,6,6,6,1.0,1.0,6,26.0,10,,ok
5dfd91ea2c161d000271b143,5ce9c746b9a0660034769abd,2019-12-28,AMABENE (CÂMARA FRIA),Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,6,82.0,5,,ok
5e04297e95492300020b4512,5df263b83f471c0002d3f15c,2020-01-02,AMABENE (CÂMARA FRIA),Condor - Pinhais - Av. Jacob Macanhan,0,1,0,0.0,0.17,6,76.0,8,,ok
5e06cc76c211c30002b11904,5df263b83f471c0002d3f15c,2020-01-04,AMABENE (CÂMARA FRIA),Condor - Pinhais - Av. Jacob Macanhan,0,6,0,0.0,1.0,6,41.0,12,,ok
5e06cc779eafbf000298a379,5d1574b198473f0002f113bc,2020-01-04,AMABENE (CÂMARA FRIA),Max Atacadista - Campo Comprido,3,9,3,0.33,1.0,9,12.0,2,,ok
5dfd91ec2c161d000271b14d,5d1574b198473f0002f113bc,2019-12-28,AMABENE (CÂMARA FRIA),Max Atacadista - Araucária,3,5,2,0.33,0.56,9,57.0,4,,ok
5e06cc799eafbf000298a37e,5d1574b198473f0002f113bc,2020-01-04,AMABENE (CÂMARA FRIA),Max Atacadista - Araucária,3,9,3,0.33,1.0,9,11.0,2,,ok
5dfd91ed8eaaaa0002b5643b,5de3d6c048d3f900024ea7e3,2019-12-28,AMABENE (CÂMARA FRIA),Super Muffato - Curitiba - Portão,0,2,2,0.0,0.22,9,114.0,16,,ok
5e0034e095d4f00002c1d704,5da5f89c3778a80002097293,2019-12-30,AMABENE (CÂMARA FRIA),Super Muffato - Curitiba - Portão,0,3,2,0.0,0.33,9,182.0,7,,ok
5e06cc7a525fda00023ee948,5de3d6c048d3f900024ea7e3,2020-01-04,AMABENE (CÂMARA FRIA),Super Muffato - Curitiba - Portão,0,3,1,0.0,0.33,9,103.0,18,,ok
5e0034e095d4f00002c1d709,5d434aef4cb39500023ccdfc,2019-12-30,AMABENE (CÂMARA FRIA),Super Muffato - Curitiba - Tarumã,2,9,2,0.22,1.0,9,61.0,11,,ok
5e06cc7a525fda00023ee94d,5da9244397fc8600020d7556,2020-01-04,AMABENE (CÂMARA FRIA),Super Muffato - Curitiba - Tarumã,6,9,6,0.67,1.0,9,17.0,6,,ok
5dfcc78cc38da1000256c745,5d434aef4cb39500023ccdfc,2019-12-21,MANIACS BREWING,Big - Curitiba - Av. Paraná,9,11,9,0.82,1.0,11,33.0,8,,ok
5e042982413433000251991b,5db75e9d97eeab0002d66065,2020-01-02,AMABENE (CÂMARA FRIA),Maxxi - Pinhais -  Pinhais,0,0,1,0.0,0.0,9,51.0,8,,ok
5dfcc9d5c38da1000256cc8f,5ded4938b3d8a700027f005c,2019-12-21,MANIACS BREWING,Big - Curitiba - Av. das Torres,4,10,2,0.36,0.91,11,39.0,2,,ok
5dfcc9eac38da1000256cca6,5d16487bb67b2200027fd0b0,2019-12-21,MANIACS BREWING,Big - Curitiba - Torres,6,11,6,0.55,1.0,11,21.0,3,,ok
5dfcc9ff66c4d900021d8991,5d434aef4cb39500023ccdfc,2019-12-21,MANIACS BREWING,Big - Curitiba - Boa Vista,9,11,9,0.82,1.0,11,21.0,9,,ok
5dfcca3bc38da1000256ce4b,5d16487bb67b2200027fd0b0,2019-12-21,MANIACS BREWING,Big - Curitiba - Xaxim,5,11,5,0.45,1.0,11,11.0,3,,ok
5dfcca56c38da1000256cf6d,5d1574b198473f0002f113bc,2019-12-21,MANIACS BREWING,Big - Curitiba - Pinheirinho,6,11,6,0.55,1.0,11,10.0,6,,ok
5dfcca80c38da1000256cfc3,5de80dc97700080002b69ce9,2019-12-21,MANIACS BREWING,Walmart - Curitiba - Jardim das Américas,11,11,11,1.0,1.0,11,23.0,4,,ok
5dfccadcc38da1000256d075,5d1574b198473f0002f113bc,2019-12-21,MANIACS BREWING,Mercadorama - Curitiba - Batel,5,11,5,0.45,1.0,11,6.0,4,,ok
5dfcd69533d6a2000267ef1e,5cebc12eb9a0660034789ef4,2019-12-27,AMABENE (CÂMARA FRIA),Mercado Santos - Santa Candida,4,10,7,0.2,0.5,20,45.0,10,,ok
5e057ac9ea6a540002ef7b92,5de80dc97700080002b69ce9,2020-01-03,AMABENE (CÂMARA FRIA),Mercado Santos - Santa Candida,7,9,7,0.35,0.45,20,18.0,16,,ok
5dfcd6b433d6a2000267ef2b,5cebc12eb9a0660034789ef4,2019-12-26,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,0,19,0,0.0,0.86,22,39.0,23,,ok
5e042982b348c20002848edf,5dbf4c6abdda6a0002b68276,2020-01-02,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,0,14,0,0.0,0.64,22,66.0,18,,ok
5e0d63f375760b00021e0a4b,5da5e34393e199000227b214,2020-01-09,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,8,22,8,0.36,1.0,22,19.0,2,,ok
5e12a9f6a42b060002673431,5de93585fbdfee0002c7bb24,2020-01-13,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,8,11,11,0.36,0.5,22,34.0,22,,ok
5e169e524aab170002abdd99,5cebc12eb9a0660034789ef4,2020-01-16,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,8,22,8,0.36,1.0,22,23.0,6,,ok
5e1fd8cace87bf000251f88c,5dbf4c6abdda6a0002b68276,2020-01-23,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,4,12,9,0.18,0.55,22,63.0,13,,ok
5e251ed2227dab00022a56bc,5dbf4c6abdda6a0002b68276,2020-01-27,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,5,20,5,0.23,0.91,22,49.0,23,,ok
5e291351aca9ea00026f5f16,5e18f56764d639000271575c,2020-01-30,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,4,19,7,0.18,0.86,22,39.0,14,,ok
5e2e59599ce42a000225e719,5dd5ede996e90d000228e02c,2020-02-03,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,3,22,3,0.14,1.0,22,78.0,54,,ok
5e324dd6877fec0002cb1bee,5e18f56764d639000271575c,2020-02-06,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,8,22,9,0.36,1.0,22,19.0,12,,ok
5e3793d64d386200029a05c0,5dbf4c6abdda6a0002b68276,2020-02-10,AMABENE (CÂMARA FRIA),Mercado Santos - Colombo,2,21,2,0.09,0.95,22,26.0,17,,ok
5dfcd6e29cc00f0002e266f1,5cdb56e4b3429500346a8ec9,2019-12-27,AMABENE (CÂMARA FRIA),Circuito Atacadista,6,20,6,0.3,1.0,20,67.0,8,,ok
5e0eb5516a87df0002ea1e8c,5bda49454378d99c28e4e1b6,2020-01-10,AMABENE (CÂMARA FRIA),Circuito Atacadista,1,3,10,0.05,0.15,20,208.0,14,,ok
5e17effcf5f4ab000236d315,5dcd1e4497f3a60002d3bcff,2020-01-17,AMABENE (CÂMARA FRIA),Circuito Atacadista,4,4,6,0.2,0.2,20,39.0,35,,ok
5dfcd70733d6a2000267efb9,5da9244397fc8600020d7556,2019-12-26,AMABENE (CÂMARA FRIA),Circuito Atacadista,15,20,15,0.75,1.0,20,22.0,5,,ok
5e096f58449f25000220dcc8,5dea5a8b495b9d000273b486,2020-01-06,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Barrerinha,0,19,0,0.0,1.0,19,16.0,8,,ok
5e12aa00c546670002a7337e,5d90066411c9fd0002e7e431,2020-01-13,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Barrerinha,2,19,1,0.11,1.0,19,45.0,22,,ok
5e1be47edd51a7000217867d,5d90066411c9fd0002e7e431,2020-01-20,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Barrerinha,2,19,2,0.11,1.0,19,50.0,14,,ok
5e096f50449f25000220dcc3,5dea5a8b495b9d000273b486,2020-01-06,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Abranches,0,18,0,0.0,0.95,19,15.0,10,,ok
5e0eb5576a87df0002ea1e91,5dea5a8b495b9d000273b486,2020-01-10,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Abranches,0,19,0,0.0,1.0,19,13.0,8,,ok
5e17efff34cc5400020f8b8c,5dea5a8b495b9d000273b486,2020-01-17,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Abranches,4,18,4,0.21,0.95,19,102.0,4,,ok
5e1be47e365f5c000248d29e,5e12b22c540dfd00020adcbd,2020-01-20,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Abranches,8,8,8,0.42,0.42,19,34.0,14,,ok
5e212a5b3204aa0002bcee9c,5dea5a8b495b9d000273b486,2020-01-24,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Abranches,4,19,4,0.21,1.0,19,11.0,3,,ok
5e2e595ab5c0740002560c4e,5dd5ede996e90d000228e02c,2020-02-03,AMABENE (CÂMARA FRIA),Triunfo Supermercados - Curitiba - Abranches,5,19,5,0.26,1.0,19,23.0,19,,ok
5e12aa00c546670002a73383,5d434aef4cb39500023ccdfc,2020-01-13,AMABENE (CÂMARA FRIA),Italo - Curitiba,6,10,6,0.38,0.63,16,62.0,14,,ok
5e17f00045e7f3000255fe2a,5d28c1bc97da550002be5273,2020-01-17,AMABENE (CÂMARA FRIA),Italo - Curitiba,2,10,3,0.13,0.63,16,31.0,2,,ok
5e251ed45173e80002f08392,5dbf4c6abdda6a0002b68276,2020-01-27,AMABENE (CÂMARA FRIA),Italo - Curitiba,10,14,10,0.63,0.88,16,33.0,8,,ok
5e2a64da5d2fa800028e554c,5e0883c967dd340002954f11,2020-01-31,AMABENE (CÂMARA FRIA),Italo - Curitiba,0,12,0,0.0,0.75,16,53.0,6,,ok
5e339f71ad32bd0002862d4f,5e18f56764d639000271575c,2020-02-07,AMABENE (CÂMARA FRIA),Italo - Curitiba,6,15,6,0.38,0.94,16,35.0,12,,ok
5e154ce1eca21f000297665f,5dd4a32e33d62b0002388828,2020-01-15,AMABENE (CÂMARA FRIA),Stresser - Itaperuçu,23,24,23,0.85,0.89,27,45.0,12,,ok
5e27c1d198fe37000283307a,5dd4a32e33d62b0002388828,2020-01-29,AMABENE (CÂMARA FRIA),Stresser - Itaperuçu,19,21,19,0.7,0.78,27,8.0,4,,ok
5e30fc4fbff23d00025a535a,5dd4a32e33d62b0002388828,2020-02-05,AMABENE (CÂMARA FRIA),Stresser - Itaperuçu,14,14,15,0.52,0.52,27,35.0,12,,ok
5e154ce2eca21f0002976664,5dd4a32e33d62b0002388828,2020-01-15,AMABENE (CÂMARA FRIA),Stresser - Rio Branco do Sul,21,26,21,0.78,0.96,27,32.0,6,,ok
5e0c126fb859b90002cdab2c,5dd47cc133d62b0002387d3b,2020-01-08,AMABENE (CÂMARA FRIA),Supermercado Gabão - Santa Helena,4,16,7,0.18,0.73,22,44.0,4,,ok
5e154ce3eca21f0002976669,5df446bd0068820002871100,2020-01-15,AMABENE (CÂMARA FRIA),Supermercado Gabão - Santa Helena,1,19,1,0.05,0.86,22,101.0,25,,ok
5e27c1d298fe37000283307f,5d6a67e857564a000280bcd4,2020-01-29,AMABENE (CÂMARA FRIA),Supermercado Gabão - Santa Helena,11,17,12,0.5,0.77,22,27.0,14,,ok
5e3a36ce8fce6c00026fbf97,5e1200f60091d00002e1e81c,2020-02-12,AMABENE (CÂMARA FRIA),Supermercado Gabão - Santa Helena,3,4,3,0.14,0.18,22,35.0,17,,ok
5e0c12727509180002c4f43e,5d1b8973b204600002a2b3c0,2020-01-08,AMABENE (CÂMARA FRIA),Zamprogna - Fazendinha,0,1,0,0.0,0.14,7,45.0,9,,ok
5e154ce4eca21f000297666e,5dc565dcf11fd30002472120,2020-01-15,AMABENE (CÂMARA FRIA),Zamprogna - Fazendinha,2,7,2,0.29,1.0,7,10.0,0,,ok
5e0c12747509180002c4f44d,5dae645a554d5300020e450d,2020-01-08,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Parolin,2,9,2,0.22,1.0,9,16.0,6,,ok
5e1e87772026010002bf6e68,5d1eb0ac05834f0002a6f85f,2020-01-22,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Parolin,0,8,0,0.0,0.89,9,21.0,7,,ok
5e154ce5eca21f0002976678,5dcd1e4497f3a60002d3bcff,2020-01-15,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Urano,0,8,1,0.0,0.89,9,31.0,12,,ok
5e1e8777be8c3300021532e2,5de7a14fccd3f400029548b6,2020-01-22,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Urano,1,8,2,0.11,0.89,9,50.0,4,,ok
5e0d63f3a8f8e500024cfffb,5d434aef4cb39500023ccdfc,2020-01-09,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Novo Mundo,3,9,3,0.33,1.0,9,15.0,9,,ok
5e169e5d4aab170002abdd9e,5de3d6c048d3f900024ea7e3,2020-01-16,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Novo Mundo,0,8,1,0.0,0.89,9,50.0,12,,ok
5e1fd8cac4267f0002d61e9b,5daa32561f47c700024aa1f6,2020-01-23,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Novo Mundo,4,9,4,0.44,1.0,9,15.0,8,,ok
5e169e5e1ee16700023cc67d,5d1fa4239445ca0002ad77d8,2020-01-16,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Alto Boqueirão,3,7,3,0.33,0.78,9,21.0,3,,ok
5dfcdc28e4e9860002dd33b5,5db75e9d97eeab0002d66065,2019-12-27,AMABENE (CÂMARA FRIA),Supermercados Goes - Sitio Cercado,0,0,0,0.0,0.0,9,3.0,8,,ok
5e057ade93f4960002b64969,5d62abd08e65c200021be3ef,2020-01-03,AMABENE (CÂMARA FRIA),Supermercados Goes - Sitio Cercado,0,0,0,0.0,0.0,9,21.0,6,,ok
5e17f0013fbdd90002fa3b8e,5de78cc8c46ae70002e60466,2020-01-17,AMABENE (CÂMARA FRIA),Supermercados Goes - Sitio Cercado,2,9,2,0.22,1.0,9,44.0,13,,ok
5e212a69a229390002d4e258,5db0ed3108a9ce00021639c6,2020-01-24,AMABENE (CÂMARA FRIA),Supermercados Goes - Sitio Cercado,3,9,3,0.33,1.0,9,9.0,7,,ok
5dfcdc8f6f984f0002a81dd9,5de7e79f8e73d000020b2c61,2019-12-26,AMABENE (CÂMARA FRIA),Supermercado Molina - São José dos Pinhais - Cruzeiro,8,20,0,0.4,1.0,20,35.0,10,,ok
5e1fd8ccce87bf000251f896,5da5f89c3778a80002097293,2020-01-23,AMABENE (CÂMARA FRIA),Supermercado Molina - São José dos Pinhais - Cruzeiro,6,20,9,0.3,1.0,20,29.0,14,,ok
5e0eb56320f3d80002224fcb,5dae645a554d5300020e450d,2020-01-10,AMABENE (CÂMARA FRIA),Compania do Alimento - Portão,7,18,9,0.37,0.95,19,44.0,11,,ok
5e17f00177eacb000289d18f,5dd2a665849da70002026762,2020-01-17,AMABENE (CÂMARA FRIA),Compania do Alimento - Portão,3,5,3,0.16,0.26,19,18.0,21,,ok
5e339f7244b3070002b95c2f,5dae645a554d5300020e450d,2020-02-07,AMABENE (CÂMARA FRIA),Compania do Alimento - Portão,2,19,2,0.11,1.0,19,28.0,12,,ok
5dfcdf19257e83000254246b,5dcd1e4497f3a60002d3bcff,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - Água Verde,0,3,1,0.0,0.5,6,44.0,9,,ok
5dfcdf17b9862a000261054c,5d2d0427d2c78300022ea016,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Almirante Tamandaré - Alto Pinheiros,0,0,0,0.0,0.0,6,98.0,8,,ok
5dfcdf189f1b4e0002d53da6,5de80dc97700080002b69ce9,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - Santa Cândida,0,1,0,0.0,0.17,6,54.0,18,,ok
5dfcdf193829420002fdd29a,5d1574b198473f0002f113bc,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Araucária - BR,0,0,0,0.0,0.0,6,18.0,4,,ok
5dfcdf185c5db20002d8120b,5d9f89dd18bb460002151a1f,2019-12-24,AMABENE (CÂMARA FRIA),Condor -  Araucária - Bairro Costeira,0,0,1,0.0,0.0,6,55.0,4,,ok
5dfcdf18e98ff40002610230,5dd2a665849da70002026762,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - Cajuru,1,1,2,0.17,0.17,6,32.0,8,,ok
5dfcdf1fe7d18e0002a311ee,5da9244397fc8600020d7556,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - Cristo Rei,0,0,3,0.0,0.0,6,38.0,10,,ok
5dfcdf186c63ac00028160ea,5da8ff299fbc3f000268693e,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Colombo - Maracanã,1,2,2,0.17,0.33,6,71.0,0,,ok
5dfcdf184efcf20002a65b51,5d4f4c5918d17300029d4c85,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - Ahú,0,0,0,0.0,0.0,6,,0,,ok
5dfcdf196be42a0002ed59bc,5da5f89c3778a80002097293,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - Derosso,1,1,1,0.17,0.17,6,168.0,6,,ok
5dfcdf18942efd0002fc90e1,5d1574b198473f0002f113bc,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - João Bettega,0,6,0,0.0,1.0,6,10.0,4,,ok
5dfcdf1ee4f6cb00025d93f7,5d5de453c11dd200025aa40b,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Pinhais - Av. Iraí,0,3,0,0.0,0.5,6,45.0,8,,ok
5dfcdf199f1b4e0002d53dab,5dae1bdcfd8abd000253b680,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - Sítio Cercado,1,1,1,0.17,0.17,6,49.0,10,,ok
5dfcdf18942efd0002fc90e6,5d1574b198473f0002f113bc,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - Campo Comprido,0,6,0,0.0,1.0,6,19.0,4,,ok
5dfcdf1a18ea0800023f3ed7,5de80dc97700080002b69ce9,2019-12-24,AMABENE (CÂMARA FRIA),Condor - Curitiba - Boa Vista,4,4,3,0.67,0.67,6,31.0,6,,ok
5dfcdf55e7d18e0002a311f3,5d1574b198473f0002f113bc,2019-12-24,AMABENE (CÂMARA FRIA),Max Atacadista - Campo Comprido,2,6,2,0.22,0.67,9,7.0,2,,ok
5dfcdf54942efd0002fc90f9,5dc565dcf11fd30002472120,2019-12-24,AMABENE (CÂMARA FRIA),Max atacadista - Fazenda Rio Grande - Santa Terezinha,0,0,3,0.0,0.0,9,17.0,0,,ok
5dfd2c91d1c8c70002b399c0,5ddd223b81ab6c0002619aba,2019-12-24,CARMELA CHOCOLATES,Walmart - Curitiba - Jardim das Américas,0,1,0,0.0,1.0,1,18.0,8,,ok
5dfd2c9247f7af00020d68e9,5dae5fa36b62590002a4cc91,2019-12-24,CARMELA CHOCOLATES,Mercadorama - Curitiba - Batel,1,1,1,1.0,1.0,1,,6,,ok
5dfd3a0d33298b000271001f,5de7e79f8e73d000020b2c61,2019-12-26,AMABENE (CÂMARA FRIA),Supermercados Goes - S. J. dos Pinhais - Afonso Pena,0,8,0,0.0,0.89,9,23.0,6,,ok
5dfd3a0dd1c8c70002b3a952,5de7e79f8e73d000020b2c61,2019-12-26,AMABENE (CÂMARA FRIA),Supermercados Goes - Curitiba - Urano,7,7,0,0.78,0.78,9,14.0,3,,ok
5dff5a649b42e90002a50e6a,5d7ad8c943ae200002cbc807,2019-12-24,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,59,13.0,4,,ok
5dff5a8b9b42e90002a50e94,5d7ad8c943ae200002cbc807,2019-12-24,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,77,102.0,10,,ok
5dff5aaf9b42e90002a50ebe,5d7ad8c943ae200002cbc807,2019-12-24,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,55,73.0,9,,ok
5dff5ab29b42e90002a50ed2,5d4f4c5918d17300029d4c85,2019-12-28,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,55,54.0,10,,ok
5dff5acb5ce63700025a120c,5d7ad8c943ae200002cbc807,2019-12-24,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,61,154.0,14,,ok
5dff5b169b42e90002a50f5c,5d4f4c5918d17300029d4c85,2019-12-27,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,59,51.0,10,,ok
5dff5b5d5ce63700025a1256,5db72bbd2546450002800f62,2019-12-27,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,55,70.0,28,,ok
5dff5b735ce63700025a125b,5dae1bdcfd8abd000253b680,2019-12-23,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,61,84.0,30,,ok
5dff5b755ce63700025a1265,5db72bbd2546450002800f62,2019-12-27,CONDOR MATRIZ,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,61,60.0,28,,ok
5dff5bc65ce63700025a12a7,5d9f89dd18bb460002151a1f,2019-12-27,CONDOR MATRIZ,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,59,45.0,6,,ok
5dff5be05ce63700025a12bb,5d9f89dd18bb460002151a1f,2019-12-27,CONDOR MATRIZ,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,77,77.0,11,,ok
5dff5c019b42e90002a50f7d,5d9f89dd18bb460002151a1f,2019-12-27,CONDOR MATRIZ,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,55,99.0,10,,ok
5dff5c019b42e90002a50f82,5d9f89dd18bb460002151a1f,2019-12-28,CONDOR MATRIZ,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,55,22.0,7,,ok
5dff5d3e9b42e90002a5104a,5da5f89c3778a80002097293,2019-12-27,CONDOR MATRIZ,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,77,35.0,9,,ok
5dff5d539b42e90002a5106f,5da5f89c3778a80002097293,2019-12-27,CONDOR MATRIZ,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,55,23.0,14,,ok
5dff5d689b42e90002a510a9,5da5f89c3778a80002097293,2019-12-27,CONDOR MATRIZ,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,61,89.0,30,,ok
5e0ac0eea77dba0002a175a0,5dc565dcf11fd30002472120,2020-01-07,LOMAN COGUMELOS,Max Atacadista - Campo Comprido,10,10,10,1.0,1.0,10,17.0,2,,ok
5e13fb6c737f570002c19ef4,5dcd1e4497f3a60002d3bcff,2020-01-14,LOMAN COGUMELOS,Max Atacadista - Campo Comprido,0,3,0,0.0,0.3,10,22.0,4,,ok
5e0186575a7887000215f9a6,5dd03193d974f4000213e579,2019-12-31,LOMAN COGUMELOS,,8,9,8,0.8,0.9,10,22.0,4,,ok
5e1d35da184d0100025bbec3,5df0f157585efe000206b2ef,2020-01-21,LOMAN COGUMELOS,,0,6,0,0.0,0.6,10,5.0,4,,ok
5e267062a786f100021c6386,5dcd1e4497f3a60002d3bcff,2020-01-28,LOMAN COGUMELOS,,0,9,0,0.0,0.9,10,81.0,8,,ok
