activityId,date,workerId,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating,marker
5dd4bedbd7d2ab000204ed21,2019-11-25,5cf955a7a5a53e0002640d8b,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,1,0,0.0,0.33,3,21.0,4,5.0,0
5de1e270ed81cd00028937dc,2019-12-07,5dcd1e4497f3a60002d3bcff,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,3,28.0,4,5.0,0
5de48575ec56380002b8d15b,2019-12-09,5dcd1e4497f3a60002d3bcff,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,3,18.0,6,5.0,0
5deb1ce9ab8c960002927cb4,2019-12-14,5dd5ede996e90d000228e02c,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,3,27.0,8,4.0,0
5dedbfedab8c96000292d434,2019-12-16,5dbf4c6abdda6a0002b68276,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,2,0,0.0,0.67,3,29.0,12,5.0,0
5def115fa3ad7c0002a98f37,2019-12-17,5ce9c746b9a0660034769abd,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,1,0,0.0,0.33,3,78.0,4,3.0,0
5dcda476eb33c40002216bf8,2019-11-18,5d55d5b2bb4e0f0002312e00,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,7.0,4,4.0,0
5dcda4772eccc6000268ae9b,2019-11-19,5daf8e637ff0cf000255e778,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,60.0,12,4.5,0
5dcda4772eccc6000268aeaa,2019-11-20,5d16487bb67b2200027fd0b0,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,10.0,4,5.0,0
5dcda4774347e600022b61e1,2019-11-21,5d1eb0ac05834f0002a6f85f,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,23.0,8,5.0,0
5dd208e474a47b0002be8874,2019-11-22,5daa32561f47c700024aa1f6,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,48.0,8,4.0,0
5dd209d674a47b0002be8b06,2019-11-23,5cbf7e97c988da0039803bfb,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,20.0,4,5.0,0
5dd4beddd7d2ab000204ed30,2019-11-25,5cdb523eb3429500346a8bcc,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,14.0,6,5.0,0
5dd4bf2523cae30002e06ae9,2019-11-26,5daa32561f47c700024aa1f6,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,21.0,6,3.0,0
5de174d5effe350002186743,2019-12-02,5dab3dc7d707680002952297,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,48.0,18,4.0,0
5de174d6effe350002186748,2019-12-03,5dab3dc7d707680002952297,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,31.0,12,5.0,0
5de174daeffe35000218675c,2019-11-30,5dd07e89596a5300027525f6,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,22.0,4,4.0,0
5de177288ca97c0002605f80,2019-11-29,5ce883eab9a0660034747586,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,146.0,6,5.0,0
5de177288f5e9600026776b8,2019-11-29,5ce883eab9a0660034747586,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,144.0,6,5.0,0
5de48579466e04000297fd7c,2019-12-09,5dd47cc133d62b0002387d3b,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,31.0,7,5.0,0
5de5d6f42cd5b50002846112,2019-12-10,5d603b5e170bbf000268d101,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,19.0,4,4.0,0
5de879f7e9ec0500022c1353,2019-12-12,5d9f9b05d33d2000021b6a1b,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,3,42.0,8,5.0,0
5deb1cec1944cb0002efd79b,2019-12-14,5dc74d9fabd23d0002edd9e0,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,1,0,0.0,0.33,3,13.0,4,5.0,0
5dedbff673ea5a0002c6c49e,2019-12-16,5de3d6c048d3f900024ea7e3,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,1,0,0.0,0.33,3,64.0,4,3.0,0
5def1162c938410002249a6c,2019-12-17,5dece14b4071440002532ae1,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,1,0,0.0,0.33,3,79.0,14,5.0,0
5dcda477e394c20002c2b6fc,2019-11-20,5d20c23485279b0002d09285,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,1,0,0.0,0.33,3,27.0,8,5.0,0
5dcda4772eccc6000268aeb9,2019-11-21,5d20c23485279b0002d09285,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,0,0,0.0,0.0,3,31.0,8,5.0,0
5dd208e274a47b0002be886f,2019-11-22,5d20c23485279b0002d09285,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,0,0,0.0,0.0,3,24.0,8,4.0,0
5dd209d474a47b0002be8b01,2019-11-23,5dae1bdcfd8abd000253b680,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,3,0,0.0,1.0,3,22.0,4,3.0,0
5dd4bd765c11a00002447d3b,2019-11-27,5d7d3fca6049be00028026a5,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,1,0,0.0,0.33,3,40.0,8,3.0,0
5dd4bedcd7d2ab000204ed2b,2019-11-25,5d7d3fca6049be00028026a5,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,0,0,0.0,0.0,3,33.0,8,5.0,0
5dd4bf24d7d2ab000204ed49,2019-11-26,5dbc21b2e883f000021556ce,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,1,0,0.0,0.33,3,31.0,6,5.0,0
5dd604dca7e9bf0002deccb3,2019-11-28,5dbc21b2e883f000021556ce,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,0,0,0.0,0.0,3,27.0,6,5.0,0
5de174cfeffe350002186725,2019-12-02,5dbc21b2e883f000021556ce,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,1,1,0.0,0.33,3,33.0,6,5.0,0
5de174cfeffe35000218672a,2019-12-03,5d1a7dc30efc3e0002a1ef59,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,2,0,0.0,0.67,3,14.0,4,3.0,0
5de174d0effe35000218672f,2019-12-04,5cf955a7a5a53e0002640d8b,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,2,0,0.0,0.67,3,42.0,4,5.0,0
5de174d2effe35000218673e,2019-11-30,5dae1bdcfd8abd000253b680,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,2,0,0.0,0.67,3,25.0,8,5.0,0
5de1e271633d0b00028bf7a7,2019-12-07,5d20c23485279b0002d09285,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,0,0,0.0,0.0,3,42.0,8,5.0,0
5de48578dadc2c00027634e6,2019-12-09,5de3d6c048d3f900024ea7e3,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,1,0,0.0,0.33,3,68.0,10,4.0,0
5de5d6f320ec0100020ce5a3,2019-12-10,5dbed90ee618f600022692b7,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,3,0,0.0,1.0,3,37.0,6,5.0,0
5de9cb74d74e570002a696ba,2019-12-13,5dd0aa510ab3830002cda43b,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,2,0,0.0,0.67,3,32.0,7,5.0,0
5deb1cebab8c960002927cb9,2019-12-14,5de4f9107642c20002dbd7db,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,1,1,0.0,0.33,3,62.0,6,3.0,0
5dcda4762eccc6000268ae96,2019-11-19,5da30650af74ce0002dcd705,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,1,0,0.0,0.33,3,64.0,6,4.5,0
5dcda477eb33c40002216c16,2019-11-21,5cf955a7a5a53e0002640d8b,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,1,0.0,0.0,3,30.0,4,5.0,0
5dd208e574a47b0002be8879,2019-11-22,5cbf7e97c988da0039803bfb,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,42.0,6,3.0,0
5dd209d874a47b0002be8b0b,2019-11-23,5cbf7e97c988da0039803bfb,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,15.0,4,4.0,0
5dd4beded7d2ab000204ed35,2019-11-25,5cc77920e3cc6f003875753a,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,9.0,4,5.0,0
5dd4bf25a126ac0002d03e26,2019-11-26,5dcefbc67e2daa00021c904e,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,1,0,0.0,0.33,3,56.0,6,5.0,0
5de174e2effe35000218677a,2019-11-30,5d1574b198473f0002f113bc,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,7.0,4,5.0,0
5de1e2738f5e9600026793f2,2019-12-07,5d1b8973b204600002a2b3c0,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,23.0,6,5.0,0
5de5d6f42123e0000204075a,2019-12-10,5dc408b19ea40000027abb30,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,1,0,0.0,0.33,3,8.0,4,5.0,0
5deb1ced3c469300029d37ee,2019-12-14,5d1b8973b204600002a2b3c0,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,9.0,6,5.0,0
5dedbff7ab8c96000292d439,2019-12-16,5de3d6c048d3f900024ea7e3,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,55.0,4,4.0,0
5def1163a3ad7c0002a98f3c,2019-12-17,5d7ad8c943ae200002cbc807,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,0,0,0,0.0,0.0,3,29.0,4,4.0,0
5dcda4762eccc6000268ae86,2019-11-18,5ce92798b9a0660034752df0,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,0,0.0,0.33,3,5.0,4,4.0,0
5dcda476e394c20002c2b6f2,2019-11-19,5da9cb41047ab40002d87454,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,0,0.0,0.33,3,32.0,8,5.0,0
5dcda477eb33c40002216c02,2019-11-20,5d038054c97a0e000229fe5a,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,10.0,10,5.0,0
5dcda4772eccc6000268aeb4,2019-11-21,5d5592f1908c800002a39c3f,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,1,0.0,0.33,3,29.0,4,5.0,0
5dd208e174a47b0002be886a,2019-11-22,5cbf7e97c988da0039803bfb,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,32.0,4,5.0,0
5dd209d174a47b0002be8afc,2019-11-23,5cbf7e97c988da0039803bfb,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,0,0.0,0.33,3,32.0,4,5.0,0
5dd4bd765c11a00002447d36,2019-11-27,5db75e9d97eeab0002d66065,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,164.0,6,1.0,1
5dd4bedcd7d2ab000204ed26,2019-11-25,5dbc21b2e883f000021556ce,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,43.0,6,5.0,0
5dd604dba7e9bf0002deccae,2019-11-28,5dbc21b2e883f000021556ce,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,0,0.0,0.33,3,25.0,6,4.5,0
5de48577466e04000297fd77,2019-12-09,5d9f89dd18bb460002151a1f,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,1,0.0,0.33,3,6.0,4,2.0,1
5de5d6f211d6820002b20461,2019-12-10,5dd47cc133d62b0002387d3b,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,0,0.0,0.33,3,18.0,5,3.0,0
5deb1cea3c469300029d37e9,2019-12-14,5d603b5e170bbf000268d101,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,2,0,0.0,0.67,3,40.0,10,5.0,0
5dedbfee73ea5a0002c6c499,2019-12-16,5dd47cc133d62b0002387d3b,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,2,0,0.0,0.67,3,35.0,6,4.0,0
5def1160c938410002249a62,2019-12-17,5d7ad8c943ae200002cbc807,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,0,0,0.0,0.0,3,8.0,4,5.0,0
5dcda4762eccc6000268ae91,2019-11-18,5d83cd00e813380002cc47f7,MOINHO DO NORDESTE,Condor -  Londrina,0,0,1,0.0,0.0,3,6.0,6,4.0,0
5dcda4772eccc6000268aea5,2019-11-20,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,29.0,4,5.0,0
5dcda477eb33c40002216c0c,2019-11-21,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,31.0,6,5.0,0
5dd208e874a47b0002be887e,2019-11-22,5d8b89ff96251600029c5566,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,14.0,4,5.0,0
5dd209d974a47b0002be8b10,2019-11-23,5d8b89ff96251600029c5566,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,9.0,6,5.0,0
5dd4bd785c11a00002447d4a,2019-11-27,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,19.0,4,5.0,0
5dd4bede23cae30002e06a94,2019-11-25,5d8b89ff96251600029c5566,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,13.0,4,5.0,0
5dd4bf2695c7cd00026deb38,2019-11-26,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,22.0,6,5.0,0
5dd604dda7e9bf0002deccc2,2019-11-28,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,18.0,4,5.0,0
5de174e6effe35000218678c,2019-12-04,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,10.0,6,5.0,0
5de174e8effe35000218679b,2019-11-30,5dd754ad0c1cb60002db67b3,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,48.0,4,4.0,0
5de1e274633d0b00028bf7af,2019-12-07,5dd524c333d62b000238aa2a,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,65.0,6,5.0,0
5de4857bdadc2c00027634eb,2019-12-09,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,17.0,6,5.0,0
5de5d6f511d6820002b20466,2019-12-10,5d8b89ff96251600029c5566,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,27.0,6,3.0,0
5de879fadec41a000206d227,2019-12-12,5ddf2f053d22150002f2c108,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,125.0,4,3.0,0
5de9cb765dbd9700022d694e,2019-12-13,5dd524c333d62b000238aa2a,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,50.0,4,5.0,0
5deb1cef3c469300029d37f3,2019-12-14,5dd524c333d62b000238aa2a,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,42.0,4,5.0,0
5dedbff71ac36d00022c63b8,2019-12-16,5dd524c333d62b000238aa2a,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,57.0,4,5.0,0
5def1163c940d800024fc347,2019-12-17,5d669adf3a6c7e0002b841f0,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,58.0,6,5.0,0
5defd198915c8a00027577c6,2019-12-11,5dd754ad0c1cb60002db67b3,MOINHO DO NORDESTE,Condor -  Londrina,0,0,0,0.0,0.0,3,41.0,7,5.0,0
5dcda4772eccc6000268aeaf,2019-11-20,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,14.0,6,5.0,0
5dcda477eb33c40002216c11,2019-11-21,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,27.0,6,5.0,0
5dd208ec74a47b0002be8888,2019-11-22,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,12.0,6,5.0,0
5dd4bd7a8972600002d54680,2019-11-27,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,16.0,6,5.0,0
5dd4bedf23cae30002e06a9e,2019-11-25,5d533d9b82b97900027d9c93,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,7.0,4,4.0,0
5dd604dfa7e9bf0002decccc,2019-11-28,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,24.0,4,4.5,0
5de174f6effe3500021867be,2019-12-02,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,11.0,6,3.0,0
5de174f7effe3500021867c3,2019-12-03,5d533d9b82b97900027d9c93,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,1,0,0.0,0.33,3,20.0,8,5.0,0
5de174f8effe3500021867c8,2019-12-04,5d533d9b82b97900027d9c93,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,1,0,0.0,0.33,3,8.0,8,5.0,0
5de174faeffe3500021867d7,2019-11-30,5d533d9b82b97900027d9c93,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,1,0,0.0,0.33,3,18.0,8,4.0,0
5dcda479db4a900002ab1078,2019-11-18,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,2,1,0.0,0.67,3,14.0,4,4.5,0
5dcda47a4347e600022b61e6,2019-11-19,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,3,0,0.0,1.0,3,9.0,8,4.5,0
5dcda47adb4a900002ab1080,2019-11-20,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,3,0,0.0,1.0,3,18.0,6,5.0,0
5dcda47bdb4a900002ab1085,2019-11-21,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,3,0,0.0,1.0,3,15.0,6,5.0,0
5dd208ea74a47b0002be8883,2019-11-22,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,2,0,0.0,0.67,3,18.0,6,5.0,0
5dd4bd798972600002d5467b,2019-11-27,5d533d9b82b97900027d9c93,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,2,0,0.0,0.67,3,24.0,6,5.0,0
5dd4bedf23cae30002e06a99,2019-11-25,5d533d9b82b97900027d9c93,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,3,0,0.0,1.0,3,24.0,10,3.0,0
5dd4bf2695c7cd00026deb3d,2019-11-26,5d533d9b82b97900027d9c93,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,2,0,0.0,0.67,3,26.0,6,5.0,0
5dd604dea7e9bf0002deccc7,2019-11-28,5d54c7b7412b660002d5a1e9,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,2,0,0.0,0.67,3,8.0,6,4.0,0
5de174efeffe3500021867a5,2019-12-03,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,1,0,0.0,0.33,3,9.0,6,3.0,0
5de174f2effe3500021867b9,2019-11-30,5d54c7b7412b660002d5a1e9,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,1,0,0.0,0.33,3,39.0,4,2.0,1
5de4857cec56380002b8d165,2019-12-09,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,2,0,0.0,0.67,3,26.0,6,5.0,0
5de5d6f62cd5b50002846117,2019-12-10,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,2,0,0.0,0.67,3,11.0,6,5.0,0
5de9cb77d74e570002a696c4,2019-12-13,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,3,15.0,6,5.0,0
5deb1cf0ab8c960002927cc6,2019-12-14,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,3,28.0,6,5.0,0
5def1164c940d800024fc34c,2019-12-17,5d214ecd3cc3870002993d43,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,1,0,0.0,0.33,3,14.0,6,5.0,0
5dcda527df4a890002a1fe4b,2019-11-18,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,1,0,0.0,0.33,3,15.0,4,5.0,0
5dcda527df4a890002a1fe55,2019-11-19,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,1,0,0.0,0.33,3,11.0,4,5.0,0
5dcda527df4a890002a1fe62,2019-11-20,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,21.0,4,5.0,0
5dcda528df4a890002a1fe6c,2019-11-21,5da86820f83c3300028dd090,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,1,0,0.0,0.33,3,29.0,6,5.0,0
5dd208ee74a47b0002be8890,2019-11-22,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,21.0,10,5.0,0
5dd209df74a47b0002be8b1f,2019-11-23,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,1,0,0.0,0.33,3,11.0,8,5.0,0
5dd4bd7a8972600002d54685,2019-11-27,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,12.0,8,5.0,0
5dd4bee0a126ac0002d03da9,2019-11-25,5da86820f83c3300028dd090,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,2,0,0.0,0.67,3,22.0,6,5.0,0
5dd4bf27a126ac0002d03e30,2019-11-26,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,2,0,0.0,0.67,3,14.0,8,5.0,0
5dd604dfa7e9bf0002deccd1,2019-11-28,5d1f657ee97704000234ee22,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,1,0,0.0,0.33,3,98.0,10,5.0,0
5de174b6effe3500021866d2,2019-12-04,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,24.0,8,5.0,0
5de174b9effe3500021866e1,2019-11-30,5d20c23485279b0002d09285,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,28.0,4,5.0,0
5de1e277ebce3e00028c5b25,2019-12-07,5d1f657ee97704000234ee22,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,2,0,0.0,0.67,3,22.0,7,5.0,0
5de4857e466e04000297fd81,2019-12-09,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,2,0,0.0,0.67,3,11.0,8,5.0,0
5deb1cf2da0f83000230fd69,2019-12-14,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,8.0,8,5.0,0
5def116584a6a60002a1e714,2019-12-17,5db75e9d97eeab0002d66065,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,3,32.0,4,5.0,0
5dcda527df4a890002a1fe50,2019-11-18,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,17.0,4,5.0,0
5dd208ef74a47b0002be8895,2019-11-22,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,1,0,0.0,0.33,3,35.0,8,4.0,0
5dd209e174a47b0002be8b24,2019-11-23,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,18.0,8,5.0,0
5dd4bd7b8972600002d5468a,2019-11-27,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,1,0,0.0,0.33,3,13.0,8,5.0,0
5de174bfeffe3500021866f0,2019-12-04,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,25.0,8,5.0,0
5de174c2effe3500021866ff,2019-11-30,5d20c23485279b0002d09285,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,35.0,8,4.0,0
5de1e277633d0b00028bf7b7,2019-12-07,5d20c23485279b0002d09285,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,41.0,8,5.0,0
5de4857f3332ce0002e4d0b9,2019-12-09,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,22.0,8,5.0,0
5de5d6f920ec0100020ce5b0,2019-12-10,5dd03193d974f4000213e579,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,56.0,8,3.0,0
5de9cb798e6bd10002471268,2019-12-13,5dd03193d974f4000213e579,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,1,0,0.0,0.33,3,63.0,7,5.0,0
5deb1cf3da0f83000230fd6e,2019-12-14,5cf2d2b730c6300002c4c1a0,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,19.0,8,5.0,0
